transaction_id,customer_id,transaction_amount,transaction_time,customer_age,account_age_days,transaction_count_24h,average_transaction_amount,merchant_category,device_type,location,previous_fraud_count,failed_attempts,is_fraud
TXN_0000195,CUST_002182,100.01,2024-03-16 11:25:14,61.0,817,1,67.98,Grocery,Mobile iOS,Domestic Rural,0,0,0
TXN_0000196,CUST_008838,124.58,2024-04-05 15:48:55,36.0,592,1,119.62,Online Retail,Tablet,Domestic Rural,0,0,0
TXN_0000197,CUST_006618,152.5,2024-05-22 22:30:28,18.0,449,2,113.03,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000198,CUST_009164,44.24,2024-03-14 09:02:08,43.0,36,3,59.29,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0000199,CUST_007714,462.74,2024-03-29 08:29:01,35.0,546,1,329.75,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000200,CUST_011289,43.88,2024-04-28 11:00:38,49.0,408,2,38.49,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000201,CUST_006077,486.43,2024-04-22 16:34:49,69.0,1003,1,111.89,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000202,CUST_004870,161.2,2024-05-23 13:10:05,20.0,98,3,105.61,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0000203,CUST_011418,126.66,2024-03-22 09:59:14,29.0,81,3,156.33,Grocery,,Domestic Rural,0,0,0
TXN_0000204,CUST_010943,34.1,2024-05-28 21:41:00,42.0,212,1,56.47,Cryptocurrency,Mobile Android,Domestic Urban,0,0,0
TXN_0000205,CUST_003776,41.2,2024-04-18 20:50:55,27.0,1098,1,73.41,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0000206,CUST_005045,350.81,2024-03-16 10:41:22,44.0,39,3,369.92,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000207,CUST_005345,2094.03,2024-04-27 07:07:46,34.0,484,1,1708.91,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0000208,CUST_003422,99.82,2024-04-22 18:21:57,42.0,626,1,88.25,Gas & Fuel,Mobile iOS,Domestic Rural,0,0,0
TXN_0000209,CUST_006898,32.57,2024-05-14 11:41:14,39.0,456,4,64.03,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0000210,CUST_003784,111.17,2024-03-21 15:00:25,23.0,650,1,305.81,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0000211,CUST_011278,52.67,2024-05-23 13:54:06,50.0,1127,1,62.11,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000212,CUST_005765,65.16,2024-04-15 13:30:42,54.0,413,1,46.78,Entertainment,Desktop Safari,Domestic Rural,0,0,0
TXN_0000213,CUST_010490,27.88,2024-03-20 06:38:13,31.0,445,2,44.17,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0000214,CUST_007313,49.78,2024-05-16 13:51:50,38.0,162,1,66.28,Grocery,Mobile iOS,International Online,0,0,0
TXN_0000215,CUST_005243,88.58,2024-03-14 13:19:14,24.0,345,2,70.2,Online Retail,Desktop Chrome,Domestic Urban,0,1,0
TXN_0000216,CUST_003420,88.06,2024-05-24 11:18:42,56.0,227,4,92.83,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0000217,CUST_000113,21.57,2024-04-30 09:19:00,42.0,566,1,30.2,Grocery,Desktop Chrome,Domestic Suburban,1,0,0
TXN_0000218,CUST_011186,42.78,2024-05-29 14:44:54,47.0,49,2,46.19,Entertainment,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000219,CUST_011514,88.56,2024-05-05 11:27:22,44.0,559,2,119.0,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000220,CUST_008282,118.96,2024-03-17 07:52:30,18.0,1101,1,92.27,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000221,CUST_001562,25.21,2024-03-04 17:16:04,37.0,769,1,35.28,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000222,CUST_002816,49.69,2024-03-04 17:17:58,34.0,1763,1,65.07,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000223,CUST_005150,80.6,2024-05-06 08:08:41,51.0,99,2,90.59,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000224,CUST_000969,252.89,2024-04-08 21:45:23,31.0,202,1,207.46,Cryptocurrency,Mobile Android,International In-Person,0,0,0
TXN_0000225,CUST_001604,847.44,2024-04-19 08:51:19,34.0,168,2,1210.6,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000226,CUST_003860,47.83,2024-03-28 23:14:14,35.0,971,5,41.76,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000227,CUST_008013,41.18,2024-05-22 08:50:53,52.0,123,1,64.65,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0000228,CUST_010243,14.99,2024-03-08 20:51:22,41.0,288,1,29.73,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0000229,CUST_005718,355.54,2024-04-01 14:17:57,22.0,385,3,346.18,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000230,CUST_003323,63.92,2024-05-09 16:54:32,54.0,661,2,33.36,Grocery,Desktop Safari,Domestic Urban,0,0,0
TXN_0000231,CUST_004302,69.45,2024-05-16 16:32:33,42.0,431,1,97.93,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000232,CUST_003202,58.83,2024-05-13 08:43:27,52.0,576,3,40.39,Online Retail,Mobile iOS,Domestic Rural,0,0,0
TXN_0000233,CUST_001634,64.37,2024-04-22 10:49:36,39.0,487,1,80.93,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000234,CUST_009068,18.44,2024-04-18 12:08:24,58.0,97,1,63.91,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0000235,CUST_001482,49.6,2024-03-21 11:27:15,64.0,877,1,59.6,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000236,CUST_008961,96.88,2024-05-03 17:35:59,34.0,605,1,71.17,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0000237,CUST_004059,32.45,2024-04-15 15:39:08,51.0,190,1,76.11,Entertainment,Mobile Android,Domestic Rural,0,0,0
TXN_0000238,CUST_005407,21.47,2024-03-09 11:28:29,37.0,377,2,29.26,Grocery,Mobile iOS,Domestic Suburban,0,1,0
TXN_0000239,CUST_004682,117.9,2024-05-08 21:51:29,58.0,480,2,118.63,Gas & Fuel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000240,CUST_003093,82.09,2024-04-23 13:59:08,42.0,128,2,76.12,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0000241,CUST_005270,102.97,2024-03-06 13:27:08,31.0,125,1,57.06,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0000242,CUST_011574,69.97,2024-05-15 13:21:05,37.0,735,2,55.79,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000243,CUST_004832,47.46,2024-03-24 21:56:36,43.0,353,1,81.06,Grocery,Desktop Safari,Domestic Suburban,0,0,0
TXN_0000244,CUST_011522,95.85,2024-03-10 14:11:32,,31,3,313.23,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000245,CUST_008799,65.48,2024-04-09 14:23:59,53.0,199,1,99.0,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000246,CUST_007907,132.02,2024-05-28 18:49:56,34.0,323,2,62.85,Travel,Mobile iOS,Domestic Urban,0,0,0
TXN_0000247,CUST_006295,72.0,2024-04-03 11:34:23,22.0,1445,1,85.57,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000248,CUST_006816,97.64,2024-03-29 18:47:11,33.0,873,1,114.69,Online Retail,Mobile Android,Domestic Rural,0,0,0
TXN_0000249,CUST_005349,1475.28,2024-03-01 23:05:43,28.0,267,4,100.46,Cryptocurrency,Desktop Chrome,International Online,0,5,1
TXN_0000250,CUST_005595,84.89,2024-05-04 09:30:28,44.0,1648,2,91.96,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0000251,CUST_003430,229.49,2024-05-17 17:08:50,36.0,539,1,222.64,Dining,Desktop Safari,Domestic Urban,0,0,0
TXN_0000252,CUST_008123,26.42,2024-03-01 20:21:49,34.0,927,1,34.08,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0000253,CUST_008913,24.67,2024-04-05 14:57:57,36.0,218,1,33.94,Entertainment,Tablet,Domestic Urban,0,0,0
TXN_0000254,CUST_007829,277.47,2024-03-24 13:35:51,25.0,576,1,159.2,Gas & Fuel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000255,CUST_008647,24.51,2024-04-19 10:26:59,44.0,1720,2,45.24,Online Retail,Mobile iOS,Domestic Urban,0,2,0
TXN_0000256,CUST_009721,33.0,2024-04-09 15:05:18,64.0,777,1,30.98,Entertainment,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000257,CUST_001994,102.11,2024-05-16 14:34:07,38.0,327,1,111.91,Online Retail,Desktop Safari,Domestic Urban,0,0,0
TXN_0000258,CUST_003647,58.88,2024-04-24 14:32:34,29.0,91,1,65.46,Dining,Mobile iOS,International Online,0,0,0
TXN_0000259,CUST_011640,125.44,2024-04-09 11:58:56,18.0,263,1,97.12,Entertainment,Desktop Chrome,International Online,0,0,0
TXN_0000260,CUST_005485,128.22,2024-05-12 13:09:15,41.0,1064,1,105.54,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000261,CUST_003481,6111.43,2024-05-03 12:16:46,55.0,570,1,2059.46,Cryptocurrency,Mobile Android,Domestic Urban,0,0,0
TXN_0000262,CUST_009458,915.71,2024-03-27 08:12:02,37.0,285,3,317.08,Travel,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000263,CUST_003127,117.76,2024-04-03 06:40:08,31.0,66,1,74.09,Grocery,Unknown Bot,Domestic Urban,0,0,0
TXN_0000264,CUST_005055,94.26,2024-03-01 11:23:20,39.0,1190,2,102.54,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000265,CUST_011207,30.94,2024-03-26 16:48:21,18.0,112,1,40.23,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0000266,CUST_003054,114.08,2024-03-23 12:30:13,38.0,1119,3,115.65,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0000267,CUST_008685,2575.89,2024-03-19 17:06:02,43.0,332,2,1384.02,Gas & Fuel,,Domestic Urban,0,1,0
TXN_0000268,CUST_004415,24.83,2024-05-21 13:06:04,65.0,1126,2,36.27,Grocery,Desktop Chrome,Domestic Suburban,1,0,0
TXN_0000269,CUST_000816,67.44,2024-05-05 10:34:31,72.0,179,1,63.6,Grocery,Mobile iOS,Domestic Suburban,0,1,0
TXN_0000270,CUST_009222,891.3,2024-05-11 18:39:10,27.0,378,2,412.48,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0000271,CUST_004959,74.98,2024-03-11 12:14:12,30.0,704,1,90.76,Entertainment,Mobile Android,Domestic Urban,0,0,0
TXN_0000272,CUST_005793,63.13,2024-04-17 13:54:59,43.0,60,1,70.23,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000273,CUST_002394,144.64,2024-05-17 15:07:06,21.0,1531,1,100.52,Electronics,Mobile Android,Domestic Suburban,0,0,0
TXN_0000274,CUST_011369,1274.32,2024-04-05 23:43:37,30.0,60,2,2146.37,Gas & Fuel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000275,CUST_000820,60.09,2024-03-16 15:22:28,45.0,722,1,47.7,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0000276,CUST_006375,51.51,2024-03-23 15:02:48,31.0,100,1,77.1,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0000277,CUST_009690,592.9,2024-05-17 14:28:52,19.0,950,1,348.28,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000278,CUST_008239,99.42,2024-05-16 16:14:49,23.0,1068,1,110.21,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000279,CUST_002098,64.22,2024-03-08 08:40:18,52.0,478,1,106.77,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0000280,CUST_004441,48.96,2024-03-03 13:49:40,59.0,301,1,68.08,Online Retail,Desktop Safari,Domestic Urban,0,0,0
TXN_0000281,CUST_001246,262.41,2024-04-24 17:10:14,41.0,95,2,347.68,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0000282,CUST_011344,16.42,2024-03-08 15:51:31,45.0,1462,4,25.11,Entertainment,Desktop Safari,Domestic Urban,0,0,0
TXN_0000283,CUST_002196,187.02,2024-05-08 12:52:04,21.0,53,1,109.39,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000284,CUST_001812,8.06,2024-04-25 15:50:05,38.0,212,1,25.18,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000285,CUST_010602,151.39,2024-05-17 06:54:26,32.0,1423,1,194.2,Cryptocurrency,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000286,CUST_010460,58.81,2024-04-22 13:16:42,37.0,876,1,44.44,Grocery,Mobile Android,International Online,0,0,0
TXN_0000287,CUST_008792,61.94,2024-04-02 13:33:58,26.0,466,3,65.65,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000288,CUST_004211,82.06,2024-03-08 22:47:36,41.0,766,1,72.01,Cryptocurrency,Mobile Android,Domestic Suburban,0,0,0
TXN_0000289,CUST_002931,46.46,2024-05-07 13:29:15,29.0,732,1,53.99,Electronics,,Domestic Suburban,0,0,0
TXN_0000290,CUST_011029,100.49,2024-05-12 20:47:47,25.0,454,4,83.63,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000291,CUST_005403,92.76,2024-03-31 18:06:10,35.0,792,1,110.97,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000292,CUST_007581,73.85,2024-05-22 17:23:36,40.0,817,1,67.37,Dining,Mobile iOS,International Online,0,0,0
TXN_0000293,CUST_001252,211.27,2024-03-24 09:06:44,39.0,1564,1,267.82,Dining,Mobile iOS,Domestic Rural,0,0,0
TXN_0000294,CUST_000143,43.13,2024-03-28 16:17:03,,279,1,31.21,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000295,CUST_008346,50.07,2024-05-21 17:33:45,36.0,1449,4,67.09,Grocery,,Domestic Urban,0,0,0
TXN_0000296,CUST_010058,90.27,2024-05-27 16:47:55,27.0,224,1,101.38,Online Retail,Desktop Safari,Domestic Urban,0,0,0
TXN_0000297,CUST_000559,62.0,2024-04-29 08:09:19,54.0,1236,1,69.43,Electronics,Desktop Safari,Domestic Urban,0,0,0
TXN_0000298,CUST_009108,486.42,2024-03-03 17:57:03,39.0,794,2,428.19,Grocery,Mobile Android,Domestic Rural,0,0,0
TXN_0000299,CUST_005856,144.99,2024-05-22 13:42:37,50.0,954,5,107.98,Dining,Mobile Android,Domestic Suburban,0,0,0
TXN_0000300,CUST_003071,106.29,2024-05-05 16:03:47,33.0,1563,2,99.6,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000301,CUST_011135,20.34,2024-03-25 13:20:21,48.0,281,2,38.94,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000302,CUST_003030,496.03,2024-05-05 09:31:45,58.0,524,3,422.33,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000303,CUST_002785,1152.22,2024-04-18 14:50:35,44.0,1488,1,968.08,Grocery,Desktop Chrome,Domestic Rural,0,0,0
TXN_0000304,CUST_004694,67.79,2024-03-22 09:05:26,30.0,1279,1,105.08,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0000305,CUST_001686,44.34,2024-03-20 16:10:11,40.0,951,5,56.87,Online Retail,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000306,CUST_009224,42.02,2024-04-02 06:38:07,73.0,733,2,59.23,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0000307,CUST_001520,157.28,2024-04-13 13:06:22,19.0,645,3,257.1,Dining,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000308,CUST_006701,119.95,2024-04-01 13:12:11,51.0,418,3,94.03,Dining,Mobile iOS,Domestic Rural,0,0,0
TXN_0000309,CUST_009655,72.67,2024-05-16 13:31:38,74.0,311,2,101.62,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0000310,CUST_006788,46.5,2024-03-06 15:25:49,37.0,612,1,62.87,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000311,CUST_000732,134.99,2024-03-22 21:42:19,45.0,275,1,113.06,Cryptocurrency,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000312,CUST_007011,39.41,2024-04-14 12:04:48,,181,1,51.59,Dining,Mobile Android,Domestic Suburban,0,1,0
TXN_0000313,CUST_007997,145.88,2024-05-20 18:25:47,58.0,66,4,78.86,Gas & Fuel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000314,CUST_011647,1203.73,2024-05-04 16:20:55,43.0,548,3,351.37,Gas & Fuel,Tablet,Domestic Urban,0,0,0
TXN_0000315,CUST_010356,23.19,2024-03-27 11:55:22,37.0,612,2,38.09,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000316,CUST_005438,27.7,2024-04-06 09:40:03,39.0,58,2,36.87,Entertainment,Mobile iOS,Domestic Suburban,1,0,0
TXN_0000317,CUST_000049,16.11,2024-04-16 12:12:35,58.0,674,2,31.7,Electronics,Mobile iOS,Domestic Rural,0,0,0
TXN_0000318,CUST_010524,80.17,2024-05-13 20:37:27,52.0,150,1,66.14,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000319,CUST_004756,171.9,2024-05-22 14:42:50,64.0,834,2,387.58,Grocery,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000320,CUST_002570,65.63,2024-03-09 22:45:27,,239,3,84.6,Entertainment,Mobile iOS,Domestic Urban,0,0,0
TXN_0000321,CUST_009549,1928.25,2024-04-03 01:53:15,48.0,379,1,157.42,Cryptocurrency,Mobile Android,International Online,0,2,1
TXN_0000322,CUST_006286,74.98,2024-03-02 18:21:39,,106,1,78.58,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000323,CUST_001861,26.73,2024-03-15 13:44:36,,272,1,72.02,Grocery,Tablet,Domestic Suburban,0,1,0
TXN_0000324,CUST_007782,127.44,2024-04-05 14:52:58,70.0,45,1,111.68,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000325,CUST_001204,92.04,2024-03-06 10:30:00,37.0,477,1,108.92,Gas & Fuel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000326,CUST_001883,80.78,2024-04-19 08:10:42,56.0,381,1,110.12,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0000327,CUST_008756,224.14,2024-05-06 19:50:52,63.0,32,1,182.37,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0000328,CUST_010508,135.59,2024-05-02 19:14:48,48.0,51,3,102.17,Travel,Mobile Android,Domestic Suburban,0,0,0
TXN_0000329,CUST_010617,59.3,2024-03-29 11:11:46,,390,1,53.34,Electronics,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000330,CUST_009129,271.72,2024-05-05 11:46:42,72.0,1877,3,230.7,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000331,CUST_009942,76.46,2024-04-28 11:59:18,35.0,3650,1,51.85,Dining,Desktop Safari,Domestic Rural,0,0,0
TXN_0000332,CUST_011525,22.88,2024-03-23 18:48:46,42.0,119,1,31.79,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000333,CUST_006957,26.46,2024-05-23 16:19:30,47.0,994,5,32.48,Gas & Fuel,Mobile Android,International Online,0,0,0
TXN_0000334,CUST_000806,69.92,2024-05-23 15:02:23,,586,4,64.65,Travel,Mobile iOS,Domestic Urban,1,0,0
TXN_0000335,CUST_011346,144.06,2024-05-13 09:37:39,40.0,392,3,392.66,Electronics,Mobile Android,Domestic Suburban,0,0,0
TXN_0000336,CUST_011337,986.87,2024-05-12 18:42:07,59.0,280,1,395.49,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000337,CUST_000945,99.3,2024-04-24 15:10:56,53.0,1436,2,59.83,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000338,CUST_005954,168.16,2024-05-16 10:14:51,34.0,1772,1,271.99,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000339,CUST_003671,105.47,2024-03-28 20:43:20,54.0,1420,2,109.84,Online Retail,Mobile iOS,Domestic Urban,0,0,0
TXN_0000340,CUST_003296,29.92,2024-05-11 17:16:49,33.0,117,4,33.64,Dining,Mobile Android,Domestic Urban,0,0,0
TXN_0000341,CUST_001729,99.15,2024-04-01 16:35:22,35.0,588,1,86.08,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000342,CUST_009778,55.1,2024-03-11 07:38:11,38.0,495,1,45.02,Electronics,Mobile iOS,Domestic Urban,0,0,0
TXN_0000343,CUST_005131,86.45,2024-03-29 13:46:12,18.0,285,3,59.28,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000344,CUST_002642,148.73,2024-05-28 10:51:01,38.0,100,3,116.06,Online Retail,Unknown Bot,Domestic Urban,0,0,0
TXN_0000345,CUST_000413,94.64,2024-04-21 13:07:55,49.0,61,2,93.25,Online Retail,Tablet,Domestic Urban,0,0,0
TXN_0000346,CUST_008627,62.3,2024-05-02 15:48:36,39.0,745,1,107.25,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0000347,CUST_006610,191.61,2024-04-05 09:49:55,54.0,401,1,88.35,Dining,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000348,CUST_004930,169.78,2024-05-23 11:50:40,54.0,157,2,236.64,Gas & Fuel,Mobile Android,Domestic Suburban,0,0,0
TXN_0000349,CUST_006112,805.47,2024-05-02 17:33:37,48.0,390,1,1395.73,Grocery,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000350,CUST_004679,123.34,2024-05-26 19:22:22,57.0,776,1,114.94,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0000351,CUST_004067,69.32,2024-03-01 21:17:13,53.0,199,2,76.98,Travel,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000352,CUST_000717,195.11,2024-03-07 21:58:10,60.0,2283,2,101.17,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000353,CUST_010683,41.65,2024-03-27 13:05:51,42.0,2344,1,31.16,Grocery,Mobile iOS,International Online,0,0,0
TXN_0000354,CUST_004798,34.42,2024-05-13 12:16:04,36.0,48,1,55.07,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0000355,CUST_007730,13.05,2024-04-05 13:26:47,42.0,871,3,29.75,Online Retail,Mobile iOS,Domestic Rural,0,0,0
TXN_0000356,CUST_006151,107.37,2024-03-24 16:59:47,27.0,562,2,106.15,Online Retail,Mobile iOS,Domestic Urban,0,1,0
TXN_0000357,CUST_006159,230.03,2024-05-01 16:42:05,57.0,176,1,198.32,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000358,CUST_006016,51.25,2024-05-08 23:44:58,44.0,292,1,40.82,Electronics,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000359,CUST_011078,82.8,2024-04-09 16:34:26,43.0,136,1,80.89,Dining,Desktop Safari,Domestic Urban,0,0,0
TXN_0000360,CUST_002080,121.88,2024-04-01 07:28:45,31.0,1018,1,81.56,Dining,Desktop Chrome,Domestic Urban,0,0,0
TXN_0000361,CUST_001206,55.84,2024-05-14 17:11:02,23.0,146,2,48.95,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000362,CUST_008663,202.06,2024-05-03 14:52:53,56.0,422,1,89.77,Dining,Mobile iOS,International In-Person,0,0,0
TXN_0000363,CUST_009572,511.25,2024-05-21 08:36:36,20.0,1018,1,384.54,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000364,CUST_000197,104.67,2024-03-18 07:56:41,,393,1,71.44,Travel,Mobile Android,Domestic Urban,0,0,0
TXN_0000365,CUST_004055,76.39,2024-04-01 11:16:31,52.0,193,1,55.03,Gas & Fuel,Desktop Chrome,Domestic Rural,0,0,0
TXN_0000366,CUST_003995,82.26,2024-04-16 17:45:46,64.0,404,1,80.53,Grocery,Desktop Chrome,Domestic Urban,0,1,0
TXN_0000367,CUST_011776,133.11,2024-05-25 09:01:15,43.0,510,1,105.01,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0000368,CUST_002704,61.32,2024-04-18 13:53:17,18.0,503,1,119.83,Online Retail,Mobile Android,Domestic Suburban,0,0,0
TXN_0000369,CUST_003285,34.85,2024-03-23 13:17:39,33.0,132,1,40.65,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000370,CUST_000784,109.39,2024-03-18 11:49:53,52.0,777,2,47.36,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000371,CUST_004379,52.28,2024-03-24 16:33:35,41.0,91,2,61.18,Entertainment,Mobile Android,Domestic Urban,0,1,0
TXN_0000372,CUST_005909,43.18,2024-03-03 15:18:19,18.0,244,2,55.16,Gas & Fuel,Mobile iOS,Domestic Urban,0,0,0
TXN_0000373,CUST_006358,82.42,2024-03-22 23:37:50,28.0,222,5,61.2,Dining,Mobile Android,Domestic Rural,0,0,0
TXN_0000374,CUST_011290,3616.59,2024-03-25 18:35:44,70.0,390,1,2008.32,Grocery,Mobile Android,Domestic Suburban,0,0,0
TXN_0000375,CUST_003063,142.65,2024-04-26 12:47:59,37.0,343,3,112.62,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000376,CUST_000609,66.85,2024-04-27 18:55:27,55.0,77,2,88.69,Entertainment,Mobile Android,International Online,0,0,0
TXN_0000377,CUST_009642,52.06,2024-04-15 09:53:32,18.0,47,1,75.12,Grocery,Mobile iOS,Domestic Urban,0,1,0
TXN_0000378,CUST_009183,18.93,2024-03-26 14:02:15,45.0,1155,1,47.9,Online Retail,Mobile Android,Domestic Urban,0,0,0
TXN_0000379,CUST_003376,141.59,2024-04-21 11:57:00,29.0,151,1,194.13,Dining,Mobile iOS,Domestic Urban,0,0,0
TXN_0000380,CUST_011953,243.22,2024-04-28 14:23:38,51.0,2473,1,114.14,Grocery,Mobile Android,Domestic Urban,0,0,0
TXN_0000381,CUST_007433,101.46,2024-05-24 11:57:35,,268,4,50.95,Grocery,Mobile iOS,Domestic Suburban,0,2,0
TXN_0000382,CUST_007915,130.87,2024-04-17 21:01:24,34.0,577,1,85.51,Online Retail,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000383,CUST_009257,64.41,2024-03-05 16:10:01,43.0,165,1,55.0,Electronics,Mobile Android,Domestic Urban,0,0,0
TXN_0000384,CUST_005922,20.79,2024-03-28 18:59:42,31.0,882,1,53.83,Grocery,Mobile iOS,Domestic Urban,0,0,0
TXN_0000385,CUST_008026,63.42,2024-05-06 11:03:48,55.0,960,3,39.32,Travel,Mobile Android,Domestic Suburban,0,0,0
TXN_0000386,CUST_008901,92.3,2024-03-19 15:27:49,18.0,231,2,75.94,Grocery,Desktop Chrome,Domestic Suburban,0,0,0
TXN_0000387,CUST_008528,215.25,2024-03-23 16:57:10,41.0,1482,2,97.96,Gas & Fuel,Mobile Android,Domestic Urban,0,0,0
TXN_0000388,CUST_009496,158.18,2024-05-11 17:50:46,30.0,172,1,116.71,Travel,Mobile iOS,Domestic Suburban,0,0,0
TXN_0000389,CUST_000024,62.94,2024-03-18 11:57:24,22.0,54,1,89.37,Grocery,Desktop Chrome,International Online,0,0,0
