applicant_id,income,loan_amount,loan_term_months,interest_rate,credit_score,employment_length_years,existing_debt,monthly_payment,dependents,home_ownership,loan_purpose,default
APP_000284,22203,2019,36,13.11,634,12.3,1988.0,68.14,0,RENT,home_improvement,0
APP_000285,137413,40286,36,10.11,703,8.6,1763.0,1302.0,0,RENT,debt_consolidation,0
APP_000286,88331,5149,36,14.36,594,1.8,21685.0,176.88,3,OWN,debt_consolidation,0
APP_000287,36061,19799,36,14.16,655,8.0,6840.0,678.22,1,RENT,debt_consolidation,0
APP_000288,32119,15068,36,7.84,812,3.3,,471.06,1,RENT,small_business,0
APP_000289,39191,9951,36,14.81,629,8.7,9730.0,344.03,2,RENT,debt_consolidation,0
APP_000290,25687,17338,36,7.99,817,1.9,1394.0,543.23,0,MORTGAGE,home_improvement,0
APP_000291,41532,11841,36,8.31,773,3.9,258.0,372.75,0,OWN,credit_card,0
APP_000292,49010,13468,36,17.7,614,6.5,775.0,484.88,0,OWN,major_purchase,1
APP_000293,60171,14361,36,10.14,737,0.9,14933.0,464.33,0,MORTGAGE,credit_card,0
APP_000294,94746,20589,36,17.29,594,6.0,8747.0,737.03,0,MORTGAGE,home_improvement,1
APP_000295,75154,5748,36,9.36,728,0.7,214.0,183.75,2,RENT,home_improvement,0
APP_000296,92468,10779,36,5.75,850,0.5,7694.0,326.7,0,MORTGAGE,credit_card,0
APP_000297,144378,7851,36,16.54,493,12.4,35456.0,278.12,1,OTHER,small_business,0
APP_000298,39962,26974,60,13.11,704,,8487.0,615.26,2,MORTGAGE,home_improvement,0
APP_000299,208423,65000,36,13.87,603,,35743.0,2217.44,0,RENT,medical,1
APP_000300,126661,6568,36,7.0,850,1.6,10249.0,202.8,2,MORTGAGE,debt_consolidation,0
APP_000301,158642,3581,60,13.42,723,2.7,84563.0,82.25,0,MORTGAGE,debt_consolidation,1
APP_000302,100851,20770,36,9.16,755,2.4,6408.0,662.03,0,MORTGAGE,home_improvement,0
APP_000303,47734,3490,60,13.58,667,2.5,5376.0,80.45,0,MORTGAGE,credit_card,0
APP_000304,158088,17332,60,17.05,596,3.5,5710.0,431.21,0,MORTGAGE,small_business,0
APP_000305,26226,14080,36,13.83,603,0.8,5218.0,480.06,0,RENT,home_improvement,0
APP_000306,73253,12732,36,8.22,784,0.5,9137.0,400.27,3,MORTGAGE,debt_consolidation,0
APP_000307,87384,8439,60,11.14,791,10.6,54370.0,184.07,0,RENT,credit_card,0
APP_000308,90018,11560,60,18.58,618,,32855.0,297.21,1,RENT,credit_card,0
APP_000309,45651,11472,36,14.0,649,,2448.0,392.09,0,MORTGAGE,debt_consolidation,0
APP_000310,79158,18092,36,10.42,770,2.6,9311.0,587.35,1,MORTGAGE,small_business,0
APP_000311,90722,4895,60,17.47,584,5.1,21918.0,122.89,0,RENT,credit_card,1
APP_000312,49788,27111,36,12.97,638,,1720.0,913.09,0,RENT,credit_card,0
APP_000313,168156,52438,36,7.7,822,12.6,1726.0,1635.97,3,MORTGAGE,debt_consolidation,0
APP_000314,26884,18146,36,9.14,688,2.7,472.0,578.22,1,OWN,medical,1
APP_000315,56038,14353,36,19.42,484,3.2,16080.0,529.18,0,RENT,debt_consolidation,1
APP_000316,93098,28779,36,8.47,758,4.8,100253.0,908.08,3,MORTGAGE,debt_consolidation,1
APP_000317,50212,9319,36,17.47,577,3.2,9539.0,334.43,0,OWN,small_business,0
APP_000318,72246,7131,36,14.88,652,0.9,2268.0,246.78,1,RENT,debt_consolidation,0
APP_000319,48051,6203,36,15.38,591,6.6,6746.0,216.19,0,MORTGAGE,debt_consolidation,0
APP_000320,128357,20880,60,17.35,633,5.0,18913.0,522.86,1,RENT,credit_card,1
APP_000321,80072,13928,60,7.57,850,2.0,49998.0,279.55,1,RENT,debt_consolidation,0
APP_000322,105760,15504,36,7.67,839,3.1,51496.0,483.48,3,MORTGAGE,debt_consolidation,0
APP_000323,78939,18763,36,9.26,694,5.1,15399.0,598.93,0,RENT,debt_consolidation,0
APP_000324,29172,19691,36,12.43,687,2.0,17324.0,658.07,2,RENT,debt_consolidation,1
APP_000325,234920,20377,60,17.4,569,6.5,2608.0,510.81,3,MORTGAGE,education,0
APP_000326,50989,8047,60,16.23,652,11.8,5931.0,196.67,1,MORTGAGE,debt_consolidation,0
APP_000327,59963,17124,36,9.95,709,9.1,17238.0,552.14,1,MORTGAGE,medical,0
APP_000328,45343,19686,36,15.88,546,6.2,23937.0,690.94,0,MORTGAGE,debt_consolidation,1
APP_000329,54911,11050,36,10.46,707,18.8,4604.0,358.94,0,RENT,debt_consolidation,0
APP_000330,48497,14828,36,13.52,711,7.0,1363.0,503.34,1,OWN,debt_consolidation,0
APP_000331,127516,17348,60,16.41,585,8.4,38004.0,425.66,3,MORTGAGE,debt_consolidation,0
APP_000332,59156,19771,36,6.2,815,11.3,9313.0,603.27,0,RENT,small_business,0
APP_000333,88729,16897,36,10.51,742,0.7,2331.0,549.27,1,MORTGAGE,home_improvement,0
APP_000334,68871,9499,36,13.08,694,6.0,2272.0,320.42,0,RENT,medical,1
APP_000335,30038,6377,36,15.44,581,2.5,26825.0,222.44,0,MORTGAGE,major_purchase,1
APP_000336,28158,6125,36,4.62,810,3.3,1837.0,182.53,0,MORTGAGE,small_business,0
APP_000337,102359,18237,36,13.12,670,,4136.0,615.53,0,RENT,debt_consolidation,0
APP_000338,61946,9128,36,10.42,735,0.8,493.0,296.34,0,MORTGAGE,debt_consolidation,0
APP_000339,131802,11636,60,16.95,646,2.5,130352.0,288.87,1,MORTGAGE,credit_card,1
APP_000340,75852,20579,36,15.56,558,,6866.0,719.03,0,MORTGAGE,home_improvement,0
APP_000341,43040,24294,36,13.58,623,0.4,22318.0,825.36,1,RENT,debt_consolidation,1
APP_000342,37012,15028,36,16.31,600,2.3,659.0,530.64,2,RENT,debt_consolidation,0
APP_000343,76226,8817,60,13.55,661,0.1,5719.0,203.11,2,MORTGAGE,medical,0
APP_000344,86548,7002,60,16.76,614,1.1,15079.0,173.12,1,RENT,small_business,1
APP_000345,53607,31401,60,13.62,670,1.2,4946.0,724.47,3,RENT,debt_consolidation,0
APP_000346,77145,7111,36,9.23,744,9.9,15401.0,226.89,0,RENT,debt_consolidation,0
APP_000347,47198,9732,36,14.48,626,2.1,6573.0,334.89,1,MORTGAGE,home_improvement,0
APP_000348,55250,5392,36,10.56,740,6.9,5944.0,175.41,1,RENT,debt_consolidation,0
APP_000349,65915,20553,60,13.58,663,0.8,11472.0,473.77,3,RENT,debt_consolidation,0
APP_000350,51091,24773,36,13.4,647,14.9,571.0,839.48,0,RENT,home_improvement,0
APP_000351,78114,21034,36,11.19,693,3.3,14461.0,690.52,4,RENT,debt_consolidation,0
APP_000352,124632,17660,60,15.0,663,2.7,13781.0,420.13,3,MORTGAGE,credit_card,1
APP_000353,160834,8731,36,11.71,655,2.6,48855.0,288.79,0,MORTGAGE,home_improvement,0
APP_000354,40688,11262,36,18.37,485,13.7,8.0,409.24,2,MORTGAGE,debt_consolidation,1
APP_000355,112214,3986,60,13.8,714,4.8,25808.0,92.33,2,RENT,credit_card,0
APP_000356,115197,18948,36,13.93,638,5.5,5085.0,646.95,0,RENT,small_business,0
APP_000357,219971,17445,36,11.54,722,1.3,27663.0,575.6,0,RENT,debt_consolidation,0
APP_000358,26128,17636,36,13.01,694,0.3,1045.0,594.31,0,MORTGAGE,debt_consolidation,0
APP_000359,80468,11360,36,14.46,694,8.6,13315.0,390.8,0,MORTGAGE,credit_card,0
APP_000360,49659,3699,36,11.52,718,0.5,29509.0,122.01,1,MORTGAGE,debt_consolidation,0
APP_000361,21103,14244,36,13.28,655,15.2,1253.0,481.86,1,RENT,home_improvement,0
APP_000362,44654,12690,36,12.87,634,4.2,18251.0,426.78,0,MORTGAGE,credit_card,0
APP_000363,218264,15387,36,15.3,573,5.1,162757.0,535.66,0,RENT,debt_consolidation,0
APP_000364,36852,18695,36,9.09,754,6.0,469.0,595.28,1,MORTGAGE,home_improvement,0
APP_000365,27207,18364,36,9.22,702,2.5,497.0,585.85,1,MORTGAGE,credit_card,0
APP_000366,74715,7200,60,16.99,604,8.7,6091.0,178.9,2,RENT,credit_card,0
APP_000367,34403,12576,36,8.89,759,1.2,4784.0,399.27,0,MORTGAGE,debt_consolidation,0
APP_000368,56414,31327,36,12.66,652,8.8,26868.0,1050.41,1,MORTGAGE,debt_consolidation,1
APP_000369,123841,19208,36,12.79,650,0.9,8782.0,645.25,2,OWN,medical,0
APP_000370,94575,32150,60,12.91,740,0.4,78144.0,730.03,0,RENT,debt_consolidation,1
APP_000371,59266,6602,36,13.9,697,,17683.0,225.32,0,RENT,home_improvement,0
APP_000372,32883,16317,60,12.92,672,2.6,7905.0,370.59,0,RENT,credit_card,0
APP_000373,57890,13950,60,10.69,680,7.1,30657.0,301.15,0,MORTGAGE,debt_consolidation,0
APP_000374,61580,12845,36,10.43,762,3.9,965.0,417.07,4,RENT,home_improvement,0
APP_000375,88397,28141,36,13.09,644,4.9,7073.0,949.4,4,RENT,credit_card,0
APP_000376,60837,13279,36,8.36,793,1.5,2642.0,418.32,0,RENT,medical,0
APP_000377,77117,12536,60,13.99,641,,15797.0,291.63,0,RENT,debt_consolidation,0
APP_000378,60599,27261,60,9.62,750,4.6,34876.0,574.13,0,MORTGAGE,major_purchase,0
APP_000379,75660,7974,36,15.0,598,2.0,2793.0,276.42,0,RENT,education,0
APP_000380,48077,13760,36,13.32,660,2.2,151.0,465.75,3,OWN,debt_consolidation,0
APP_000381,79098,53391,60,18.66,544,4.6,4486.0,1375.02,0,RENT,education,0
APP_000382,134274,34359,60,15.47,634,1.1,25380.0,825.9,0,RENT,debt_consolidation,0
APP_000383,67095,13998,36,16.58,564,1.8,29387.0,496.15,1,RENT,credit_card,1
APP_000384,162326,21887,60,11.99,726,2.8,121415.0,486.75,0,RENT,debt_consolidation,0
APP_000385,35714,12542,36,7.14,749,8.0,3038.0,388.06,0,RENT,debt_consolidation,0
APP_000386,31999,8051,60,19.79,520,5.2,7952.0,212.36,0,OWN,home_improvement,1
APP_000387,87529,9244,36,11.76,647,0.2,18644.0,305.97,0,MORTGAGE,debt_consolidation,0
APP_000388,43917,8870,36,14.61,629,3.2,680.0,305.79,0,MORTGAGE,debt_consolidation,0
APP_000389,86863,4364,36,9.87,708,11.2,22590.0,140.55,1,RENT,debt_consolidation,0
APP_000390,51219,21819,36,16.91,545,7.8,1915.0,776.93,4,MORTGAGE,debt_consolidation,0
APP_000391,21271,3722,36,12.69,656,5.2,938.0,124.85,1,OWN,credit_card,0
APP_000392,36141,19622,60,15.08,671,15.8,962.0,467.63,2,MORTGAGE,debt_consolidation,0
APP_000393,47660,17283,36,4.5,837,4.5,1501.0,514.12,1,RENT,debt_consolidation,0
APP_000394,69101,8660,60,11.42,759,3.8,1812.0,190.11,1,RENT,small_business,0
APP_000395,45367,7429,36,16.87,572,17.2,10172.0,264.38,2,MORTGAGE,home_improvement,0
APP_000396,78943,18338,60,15.69,667,0.1,18101.0,442.93,2,MORTGAGE,small_business,1
APP_000397,61768,12484,36,8.98,743,0.2,8602.0,396.87,2,RENT,home_improvement,0
APP_000398,43876,29616,36,12.98,683,21.6,3013.0,997.59,0,RENT,debt_consolidation,0
APP_000399,70008,25521,36,13.88,643,12.2,4321.0,870.76,0,OWN,credit_card,0
APP_000400,78509,3793,60,17.2,561,1.3,13657.0,94.67,3,RENT,small_business,1
APP_000401,50401,14217,36,12.57,642,1.2,18983.0,476.09,1,RENT,small_business,0
APP_000402,99796,23214,36,8.81,784,5.2,72224.0,736.15,1,MORTGAGE,debt_consolidation,0
APP_000403,79043,20221,36,9.13,776,5.8,5861.0,644.25,2,MORTGAGE,small_business,0
APP_000404,69105,17561,36,12.48,645,1.1,10556.0,587.31,0,MORTGAGE,debt_consolidation,0
APP_000405,47851,15505,36,13.12,645,6.9,3638.0,523.32,2,MORTGAGE,debt_consolidation,0
APP_000406,78657,20487,60,14.39,665,1.9,19546.0,480.85,0,OWN,credit_card,0
APP_000407,60002,32058,36,12.85,611,9.5,10172.0,1077.85,0,RENT,credit_card,0
APP_000408,112977,21646,36,11.5,671,5.1,2813.0,713.8,4,MORTGAGE,debt_consolidation,0
APP_000409,37342,14558,60,8.74,825,,10985.0,300.37,2,RENT,medical,0
APP_000410,75212,6949,36,10.49,734,7.7,28652.0,225.83,2,RENT,debt_consolidation,0
APP_000411,40417,8551,60,12.38,696,0.1,9667.0,191.86,0,OWN,small_business,0
APP_000412,53265,22602,36,10.44,703,22.7,5569.0,733.98,0,OWN,debt_consolidation,0
APP_000413,34636,21409,36,7.35,816,1.1,5232.0,664.48,2,OWN,debt_consolidation,0
APP_000414,43336,13289,36,10.7,721,2.7,16142.0,433.18,0,MORTGAGE,debt_consolidation,0
APP_000415,58760,8294,36,8.7,750,5.6,17218.0,262.59,0,MORTGAGE,debt_consolidation,0
APP_000416,57177,28139,36,5.85,757,8.6,94.0,854.13,0,RENT,debt_consolidation,0
APP_000417,40618,10942,36,11.4,737,10.1,2670.0,360.3,0,MORTGAGE,debt_consolidation,0
APP_000418,29857,20153,36,12.28,675,5.9,10598.0,672.07,4,RENT,credit_card,0
APP_000419,30760,20763,60,14.72,677,3.7,5298.0,490.9,3,RENT,debt_consolidation,1
APP_000420,40105,8803,60,10.42,838,9.0,6425.0,188.86,0,RENT,debt_consolidation,0
APP_000421,94728,24472,36,17.13,557,0.7,23321.0,874.08,0,OWN,credit_card,0
APP_000422,34691,7962,36,12.91,620,,4041.0,267.93,2,RENT,home_improvement,0
APP_000423,63228,17707,36,10.71,698,2.5,13324.0,577.28,1,RENT,small_business,1
APP_000424,134183,24857,60,15.55,633,10.0,70357.0,598.55,3,RENT,debt_consolidation,1
APP_000425,47354,14503,36,9.0,724,,8933.0,461.19,0,MORTGAGE,medical,0
APP_000426,67554,12675,36,8.88,659,16.2,1113.0,402.35,2,MORTGAGE,debt_consolidation,0
APP_000427,34408,13553,36,12.76,676,6.3,572.0,455.09,2,RENT,credit_card,0
APP_000428,18000,12150,36,11.33,689,8.4,7678.0,399.68,1,RENT,credit_card,1
APP_000429,49310,22198,36,10.02,702,5.9,22444.0,716.48,2,RENT,debt_consolidation,1
APP_000430,59278,20325,36,14.7,602,1.1,10005.0,701.59,2,MORTGAGE,debt_consolidation,0
APP_000431,36228,5021,36,20.82,441,11.3,12590.0,188.7,0,MORTGAGE,debt_consolidation,1
APP_000432,40681,3523,36,14.24,640,3.7,5306.0,120.82,0,RENT,debt_consolidation,0
APP_000433,57267,8612,36,17.54,560,8.6,10450.0,309.36,2,RENT,debt_consolidation,1
APP_000434,54430,12053,60,12.64,711,12.4,8134.0,272.03,2,RENT,debt_consolidation,0
APP_000435,63929,10447,36,11.49,698,15.4,1696.0,344.45,0,MORTGAGE,home_improvement,1
APP_000436,68036,7909,60,10.16,791,2.1,272.0,168.67,0,RENT,debt_consolidation,0
APP_000437,125681,13776,60,11.05,719,3.8,18475.0,299.87,0,RENT,major_purchase,0
APP_000438,46626,14544,60,13.64,684,0.4,1724.0,335.71,0,RENT,home_improvement,0
APP_000439,63466,9440,36,16.58,553,3.1,25280.0,334.59,0,OWN,debt_consolidation,0
APP_000440,51574,8579,60,16.44,642,2.3,1653.0,210.64,0,MORTGAGE,debt_consolidation,0
APP_000441,41406,21746,60,12.52,715,1.7,9569.0,489.46,0,MORTGAGE,debt_consolidation,0
APP_000442,37904,20662,36,17.12,553,0.3,1388.0,737.89,0,MORTGAGE,debt_consolidation,0
APP_000443,94323,31756,36,7.3,749,1.3,50279.0,984.89,0,RENT,credit_card,0
APP_000444,83410,39396,36,9.69,755,6.3,25954.0,1265.47,3,MORTGAGE,major_purchase,0
APP_000445,51704,34900,36,12.43,697,3.7,12388.0,1166.36,0,RENT,debt_consolidation,0
APP_000446,59806,25304,36,9.78,694,,5668.0,813.88,1,MORTGAGE,education,0
APP_000447,173074,36091,60,11.66,758,1.8,47610.0,796.64,2,RENT,debt_consolidation,0
APP_000448,86136,8723,36,11.88,674,3.6,24433.0,289.23,0,RENT,medical,0
APP_000449,153401,9585,36,13.56,673,2.9,25070.0,325.55,0,MORTGAGE,debt_consolidation,0
APP_000450,71660,3413,36,12.03,701,5.2,1339.0,113.41,0,MORTGAGE,credit_card,0
APP_000451,46094,8438,36,12.72,676,0.2,2136.0,283.17,1,MORTGAGE,credit_card,0
APP_000452,138603,37756,60,11.47,776,,225.0,829.78,0,RENT,debt_consolidation,0
APP_000453,20793,2679,36,4.58,833,17.4,3991.0,79.79,0,MORTGAGE,credit_card,0
APP_000454,86689,21485,36,10.01,754,2.5,65564.0,693.36,3,OWN,debt_consolidation,0
APP_000455,220092,35603,36,13.15,628,4.9,57243.0,1202.18,0,MORTGAGE,credit_card,0
APP_000456,45921,6058,60,17.61,537,,7249.0,152.55,3,MORTGAGE,debt_consolidation,0
APP_000457,55946,16304,60,11.22,758,1.3,7704.0,356.28,0,MORTGAGE,major_purchase,0
APP_000458,43268,16603,36,11.41,746,5.4,7658.0,546.79,3,MORTGAGE,major_purchase,0
APP_000459,111967,20080,60,7.67,850,20.8,5228.0,403.99,0,MORTGAGE,credit_card,0
APP_000460,32794,8115,36,14.24,617,7.0,19613.0,278.3,0,OWN,small_business,0
APP_000461,75854,15683,36,10.58,685,,10992.0,510.33,1,OWN,debt_consolidation,0
APP_000462,94350,5445,36,11.46,679,2.9,,179.45,2,MORTGAGE,credit_card,1
APP_000463,96668,19585,36,14.57,628,1.3,52460.0,674.8,0,RENT,debt_consolidation,0
APP_000464,88104,8518,60,12.07,711,,30485.0,189.78,0,MORTGAGE,small_business,0
APP_000465,116848,22443,36,11.62,649,4.9,56340.0,741.36,3,OWN,debt_consolidation,0
APP_000466,64758,15953,36,14.08,548,0.5,12552.0,545.86,1,MORTGAGE,debt_consolidation,1
APP_000467,50163,6331,36,12.68,668,8.4,4859.0,212.34,0,OWN,debt_consolidation,0
APP_000468,155529,11726,60,19.64,530,0.0,15835.0,308.32,3,RENT,debt_consolidation,0
APP_000469,54018,11519,36,13.12,696,6.6,4266.0,388.79,0,RENT,debt_consolidation,0
APP_000470,47942,28392,36,12.29,653,1.7,7813.0,946.96,1,OWN,credit_card,1
APP_000471,60089,7717,36,11.71,709,12.2,6134.0,255.25,0,MORTGAGE,debt_consolidation,0
APP_000472,52928,35726,36,19.28,488,4.7,6183.0,1314.64,0,MORTGAGE,small_business,1
APP_000473,30675,13129,60,12.55,770,14.2,15193.0,295.71,0,MORTGAGE,debt_consolidation,0
APP_000474,78465,9863,36,8.46,729,11.8,4993.0,311.17,2,RENT,debt_consolidation,0
APP_000475,27042,8708,36,7.22,831,2.6,830.0,269.75,3,MORTGAGE,home_improvement,0
APP_000476,80705,10235,36,10.37,752,1.8,21032.0,332.04,1,MORTGAGE,credit_card,1
APP_000477,43185,22805,36,13.24,685,9.4,4173.0,771.03,1,RENT,small_business,0
APP_000478,45350,21006,36,8.64,784,2.2,1035.0,664.47,2,MORTGAGE,major_purchase,0
APP_000479,57439,38771,60,9.39,761,0.6,1186.0,812.18,0,MORTGAGE,debt_consolidation,0
APP_000480,59928,27030,36,8.63,782,1.5,8548.0,854.9,0,OWN,debt_consolidation,0
APP_000481,85954,6949,60,17.4,548,2.2,3291.0,174.2,0,RENT,debt_consolidation,1
APP_000482,84060,4419,36,12.08,657,2.4,24685.0,146.94,2,RENT,credit_card,0
APP_000483,56889,17416,60,20.19,514,4.2,10008.0,463.26,2,RENT,major_purchase,0
APP_000484,54620,11805,36,15.3,533,2.0,6823.0,410.96,0,OWN,debt_consolidation,0
APP_000485,33415,10561,36,14.32,595,8.9,19816.0,362.59,0,RENT,small_business,0
APP_000486,84576,7400,36,13.94,681,20.2,49895.0,252.7,2,RENT,debt_consolidation,1
APP_000487,139115,10605,36,14.38,566,1.0,18233.0,364.41,3,OWN,debt_consolidation,0
APP_000488,120650,3903,60,18.21,569,1.9,13243.0,99.56,1,OWN,debt_consolidation,1
APP_000489,41425,19563,36,11.14,680,5.8,2813.0,641.77,2,RENT,debt_consolidation,0
APP_000490,96378,24388,36,11.98,676,16.1,56386.0,809.8,0,RENT,debt_consolidation,0
APP_000491,43297,17537,36,17.07,546,1.6,6285.0,625.85,0,RENT,credit_card,1
APP_000492,45085,16448,36,12.78,608,1.1,9481.0,552.46,3,RENT,credit_card,1
APP_000493,113189,3690,60,9.99,784,2.3,36200.0,78.38,0,RENT,debt_consolidation,0
APP_000494,81972,11963,36,11.78,741,0.3,10675.0,396.09,2,MORTGAGE,debt_consolidation,1
APP_000495,194446,5469,60,13.96,713,7.3,5783.0,127.14,1,OWN,debt_consolidation,0
APP_000496,30449,20553,36,12.97,669,5.5,9881.0,692.21,0,RENT,credit_card,1
APP_000497,50716,8011,60,10.8,743,3.4,971.0,173.38,0,MORTGAGE,debt_consolidation,0
APP_000498,57604,5968,60,10.4,730,5.8,9664.0,127.98,0,RENT,small_business,1
APP_000499,100145,11582,36,12.82,633,2.0,30336.0,389.24,1,RENT,small_business,0
APP_000500,85287,5996,36,9.7,777,4.1,16536.0,192.63,4,RENT,debt_consolidation,0
APP_000501,54128,34314,36,15.47,554,4.6,244.0,1197.42,2,MORTGAGE,debt_consolidation,1
APP_000502,101105,13636,36,12.67,683,4.0,25143.0,457.29,0,MORTGAGE,small_business,0
APP_000503,66069,13420,36,12.39,640,1.0,2931.0,448.24,0,RENT,debt_consolidation,0
APP_000504,41699,28146,36,10.61,771,8.7,3402.0,916.27,1,MORTGAGE,credit_card,0
APP_000505,43711,5227,36,11.79,708,2.6,666.0,173.09,2,MORTGAGE,debt_consolidation,0
APP_000506,161280,20510,60,17.71,633,15.0,84451.0,517.59,0,RENT,credit_card,1
APP_000507,49958,33721,36,18.12,488,0.4,1944.0,1221.13,0,RENT,medical,1
APP_000508,150033,14741,36,9.4,763,0.8,46265.0,471.51,0,OWN,home_improvement,0
APP_000509,54892,3810,36,10.88,697,19.7,10504.0,124.52,0,OWN,small_business,0
APP_000510,119337,25762,36,9.27,755,0.3,12480.0,822.47,0,MORTGAGE,debt_consolidation,0
APP_000511,66439,14857,36,16.73,569,1.6,6985.0,527.7,2,RENT,home_improvement,0
APP_000512,134084,7199,60,22.85,414,1.2,21552.0,202.32,1,MORTGAGE,debt_consolidation,1
APP_000513,48518,6199,36,15.94,567,2.9,10096.0,217.75,0,MORTGAGE,debt_consolidation,0
APP_000514,49074,12478,36,13.7,651,,100.0,424.65,4,OWN,small_business,0
APP_000515,54788,4137,60,19.77,523,5.7,581.0,109.08,1,MORTGAGE,debt_consolidation,0
APP_000516,80738,10076,36,13.21,703,14.7,,340.52,3,RENT,debt_consolidation,0
APP_000517,51721,12881,36,14.71,588,4.0,23661.0,444.7,0,RENT,medical,1
APP_000518,134768,4230,36,7.28,826,0.3,87900.0,131.15,1,RENT,debt_consolidation,0
APP_000519,65523,7429,36,14.95,606,1.1,8110.0,257.35,0,OWN,credit_card,0
APP_000520,112600,14323,36,13.35,629,0.2,14484.0,485.02,1,OWN,debt_consolidation,0
APP_000521,186958,5339,36,12.84,667,0.4,81347.0,179.48,0,RENT,home_improvement,0
APP_000522,105559,4291,36,15.42,584,4.6,14093.0,149.63,0,OWN,home_improvement,0
APP_000523,56575,17089,60,15.06,672,4.1,7528.0,407.08,0,MORTGAGE,home_improvement,0
APP_000524,61790,15403,36,17.1,504,5.2,1752.0,549.93,3,RENT,home_improvement,1
APP_000525,42272,8759,36,11.16,693,3.4,34635.0,287.42,4,RENT,credit_card,1
APP_000526,25073,15060,36,10.71,701,0.4,4686.0,490.98,3,RENT,home_improvement,0
APP_000527,80586,3965,36,15.6,590,3.3,3557.0,138.62,0,MORTGAGE,small_business,1
APP_000528,40185,27124,36,9.33,797,3.2,2980.0,866.71,0,MORTGAGE,debt_consolidation,0
APP_000529,46100,5519,36,15.28,627,2.0,12483.0,192.08,1,RENT,debt_consolidation,0
APP_000530,69773,5109,60,18.65,603,3.4,3916.0,131.55,1,RENT,major_purchase,0
APP_000531,58381,25967,36,9.45,733,2.8,502.0,831.19,2,RENT,credit_card,0
APP_000532,209057,11914,36,8.58,677,0.1,23774.0,376.54,0,MORTGAGE,debt_consolidation,0
APP_000533,132149,10311,60,13.48,710,0.7,32122.0,237.15,0,RENT,credit_card,0
APP_000534,72380,28785,60,17.23,600,17.6,5347.0,718.95,0,RENT,credit_card,1
APP_000535,70024,47266,36,18.89,506,4.9,4627.0,1729.96,0,MORTGAGE,credit_card,1
APP_000536,130870,14600,36,11.98,680,7.2,5254.0,484.79,0,MORTGAGE,debt_consolidation,0
APP_000537,88609,5591,36,9.45,744,17.5,13822.0,178.97,1,RENT,credit_card,0
APP_000538,43335,20864,36,8.53,704,,1528.0,658.92,3,MORTGAGE,major_purchase,0
APP_000539,164278,14204,36,9.1,726,14.9,40634.0,452.34,1,MORTGAGE,debt_consolidation,0
APP_000540,87049,6982,36,10.61,736,13.5,16623.0,227.29,4,RENT,debt_consolidation,0
APP_000541,85594,5255,60,16.33,592,2.5,11203.0,128.71,0,RENT,debt_consolidation,0
APP_000542,121141,12139,36,13.63,665,5.0,61681.0,412.7,1,RENT,credit_card,0
APP_000543,55560,8461,36,9.38,688,2.4,3725.0,270.56,0,MORTGAGE,debt_consolidation,0
APP_000544,47156,22768,60,17.63,603,5.4,13070.0,573.58,0,RENT,debt_consolidation,0
APP_000545,70281,21762,36,13.54,648,9.0,6479.0,738.92,0,MORTGAGE,debt_consolidation,0
APP_000546,174787,13795,36,6.87,850,5.2,36694.0,425.13,4,MORTGAGE,debt_consolidation,0
APP_000547,41788,20551,36,9.25,762,2.2,10421.0,655.91,0,MORTGAGE,major_purchase,0
APP_000548,99344,29550,60,10.75,776,2.6,743.0,638.81,0,RENT,credit_card,0
APP_000549,76522,21102,60,13.94,676,4.8,,490.35,0,OWN,home_improvement,0
APP_000550,97579,7465,36,12.63,697,1.4,13363.0,250.2,0,MORTGAGE,credit_card,0
APP_000551,117304,7707,36,16.33,585,1.0,55089.0,272.21,0,MORTGAGE,debt_consolidation,0
APP_000552,59174,16256,36,13.32,622,7.5,9125.0,550.24,1,MORTGAGE,debt_consolidation,0
APP_000553,120505,3326,60,15.28,637,13.7,68395.0,79.61,0,MORTGAGE,debt_consolidation,1
APP_000554,54193,8083,36,14.69,572,6.3,459.0,278.97,0,MORTGAGE,medical,0
APP_000555,98570,5097,36,10.34,713,1.8,15734.0,165.28,0,RENT,debt_consolidation,0
APP_000556,22772,12024,60,12.17,746,2.9,4120.0,268.5,2,RENT,credit_card,0
APP_000557,79667,15164,36,13.91,660,1.0,10146.0,517.61,1,MORTGAGE,home_improvement,0
